scaffold,start,end,mid,sites,pi_Hls1,pi_Hls2,dxy_Hls1_Hls2,Fst_Hls1_Hls2
scaffold_18,1366134,1395771,1382187,25000,0.001029,0.000988,0.011193,0.841616
scaffold_18,1395772,1421670,1408686,25000,0.000691,0.000669,0.008905,0.864241
scaffold_18,1421671,1448410,1435066,25000,0.001117,0.001102,0.011477,0.830986
scaffold_18,1448411,1481380,1464621,25000,0.001993,0.002044,0.016275,0.788006
scaffold_18,1481381,1515887,1499696,25000,0.001867,0.001852,0.008917,0.666383
scaffold_18,1515888,1549867,1534990,25000,0.000734,0.000575,0.01187,0.900172
scaffold_18,1549868,1578980,1565081,25000,0.001322,0.001234,0.019854,0.884409
scaffold_18,1578981,1610874,1593101,25000,0.000692,0.000659,0.009989,0.878177
scaffold_18,1610875,1656946,1631750,25000,0.000488,0.000453,0.005405,0.845721
scaffold_18,1656947,1685736,1669673,25000,0.000603,0.000706,0.001238,0.319452
scaffold_18,1685737,1712182,1698641,25000,0.001117,0.00117,0.003557,0.521265
scaffold_18,1712183,1735003,1720853,14778,0.001974,0.001845,0.009092,0.650827
scaffold_19,1,119277,63162,25000,0.001814,0.002126,0.012181,0.734394
scaffold_19,119278,194960,158939,25000,0.004325,0.005686,0.017446,0.562858
scaffold_19,194961,278431,237567,25000,0.001312,0.00132,0.008715,0.749927
scaffold_19,278432,595798,501791,25000,0.000629,0.000753,0.049501,0.974128
scaffold_19,595799,691777,634415,25000,0.000686,0.000904,0.06395,0.975915
scaffold_19,691778,871655,781853,25000,0.000873,0.001048,0.061904,0.969422
scaffold_19,871656,1086135,978658,25000,0.000255,0.000347,0.045104,0.987639
scaffold_19,1086136,1238034,1149592,25000,0.000516,0.000526,0.014102,0.932904
scaffold_19,1238035,1471091,1338403,25000,0.000828,0.00077,0.039788,0.961369
scaffold_19,1471092,1536465,1488560,25000,0.001298,0.001215,0.001482,0.086235
scaffold_19,1536466,1566843,1553069,25000,0.000156,0.000161,0.005984,0.950841
scaffold_19,1566844,1597192,1581942,25000,0.000634,0.000582,0.000551,-0.051732
scaffold_19,1597193,1623907,1610601,25000,0.001376,0.001337,0.007035,0.687824
scaffold_20,24,28015,14690,25000,0.000797,0.000821,0.000725,-0.057894
scaffold_20,28016,58154,42383,25000,0.000515,0.00038,0.000397,-0.062502
scaffold_20,58157,94585,76347,25000,0.001238,0.001185,0.001093,-0.054204
scaffold_20,94586,133931,110166,25000,0.001162,0.001158,0.003911,0.545234
scaffold_20,133932,160233,147220,25000,0.001962,0.002051,0.018129,0.808773
scaffold_20,160234,185519,172826,25000,0.001535,0.001598,0.011756,0.773948
scaffold_20,185520,211275,198372,25000,0.001356,0.001345,0.014116,0.832657
scaffold_20,211276,238592,225680,25000,0.001338,0.001434,0.013251,0.812315
scaffold_20,238593,274377,256052,25000,0.002117,0.002206,0.011425,0.692849
scaffold_20,274378,303095,289863,25000,0.000968,0.000931,0.016621,0.896797
scaffold_20,303096,337856,316565,25000,0.001082,0.00134,0.014404,0.851513
scaffold_20,337857,365883,351957,25000,0.000878,0.00092,0.009097,0.827562
scaffold_20,365884,402281,384452,25000,0.001127,0.001002,0.020287,0.904781
scaffold_20,402282,448332,424727,25000,0.001088,0.000939,0.023379,0.920744
scaffold_20,448333,482863,462492,25000,0.000862,0.001037,0.010693,0.843718
scaffold_20,482864,521025,501525,25000,0.000788,0.000962,0.003968,0.650332
scaffold_20,521026,556576,541837,25000,0.001314,0.001275,0.014808,0.843426
scaffold_20,556577,584702,571212,25000,0.001188,0.00108,0.020936,0.901866
scaffold_20,584703,615833,601999,25000,0.002785,0.002856,0.017386,0.731036
scaffold_20,615834,641750,628824,25000,0.001144,0.001423,0.017843,0.871638
scaffold_20,641751,670725,655550,25000,0.000927,0.000956,0.007601,0.785022
scaffold_20,670726,702043,687253,25000,0.00128,0.001308,0.014501,0.842198
scaffold_20,702044,745712,722003,25000,0.001143,0.001271,0.010223,0.794071
scaffold_20,745713,773416,760052,25000,0.001256,0.001142,0.012247,0.829093
scaffold_20,773417,800530,786840,25000,0.001387,0.001405,0.017252,0.854303
scaffold_20,800531,825956,813185,25000,0.001228,0.001184,0.014053,0.848625
scaffold_20,825957,864732,839849,25000,0.000613,0.000595,0.006101,0.824469
scaffold_20,864733,902965,882594,25000,0.000709,0.000785,0.005224,0.755702
scaffold_20,902966,955171,934565,25000,0.001506,0.00168,0.006268,0.606997
scaffold_20,955172,981275,968200,25000,0.001138,0.00107,0.005057,0.653251
scaffold_20,981276,1012804,994580,25000,0.000637,0.000678,0.004738,0.764238
scaffold_20,1012805,1054169,1036247,25000,0.000603,0.000705,0.009004,0.865772
scaffold_20,1054170,1089736,1075267,25000,0.000827,0.00071,0.011098,0.875311
scaffold_20,1089737,1119211,1104543,25000,0.001194,0.001384,0.006911,0.696504
scaffold_20,1119212,1144776,1131957,25000,0.001948,0.002062,0.012241,0.727699
scaffold_20,1144777,1191311,1167033,25000,0.000867,0.001021,0.004925,0.687235
scaffold_20,1191314,1216694,1203980,25000,0.000628,0.000605,0.01097,0.898358
scaffold_20,1216695,1243070,1230032,25000,0.000985,0.001129,0.011244,0.83531
scaffold_20,1243071,1279155,1257978,25000,0.000805,0.00081,0.002304,0.493714
scaffold_20,1279156,1316929,1297555,25000,0.000693,0.000641,0.008323,0.85726
scaffold_20,1316930,1346824,1332582,25000,0.000689,0.000675,0.006314,0.808266
scaffold_20,1346825,1376190,1360587,25000,0.000767,0.000705,0.009685,0.862563
scaffold_20,1376191,1406197,1391066,25000,0.000455,0.000532,0.007782,0.886001
scaffold_20,1406198,1436210,1419265,25000,0.001022,0.001024,0.010654,0.8311
scaffold_20,1436211,1462263,1449242,25000,0.000821,0.001019,0.00773,0.795818
scaffold_20,1462264,1497648,1483993,25000,0.000709,0.000529,0.009367,0.881478
scaffold_20,1497649,1524264,1511010,25000,0.001256,0.001162,0.020564,0.893914
scaffold_20,1524265,1553097,1538301,25000,0.001039,0.000812,0.015652,0.889443
scaffold_20,1553098,1579886,1566806,25000,0.001372,0.001404,0.013401,0.817082
scaffold_21,5596,44414,27909,25000,0.000398,0.000405,0.012473,0.940553
scaffold_21,44415,70889,57539,25000,0.002887,0.002947,0.017021,0.717926
scaffold_21,70890,98298,84085,25000,0.000666,0.000582,0.01362,0.915855
scaffold_21,98299,129138,112426,25000,0.000838,0.000768,0.01781,0.917678
scaffold_21,129139,156096,142554,25000,0.001016,0.000848,0.020186,0.915774
scaffold_21,156097,190454,172645,25000,0.00071,0.000764,0.015352,0.912561
scaffold_21,190455,217046,203440,25000,0.000962,0.001257,0.010846,0.822083
scaffold_21,217047,249112,234626,25000,0.000605,0.000681,0.010082,0.884648
scaffold_21,249113,280806,264432,25000,0.001121,0.001154,0.009884,0.803954
scaffold_21,280807,312527,297159,25000,0.002239,0.00219,0.006558,0.507875
scaffold_21,312528,346552,328130,25000,0.000985,0.000914,0.013198,0.871606
scaffold_21,346553,376922,359805,25000,0.001659,0.001637,0.01963,0.850848
scaffold_21,376923,412232,394951,25000,0.000602,0.000686,0.011386,0.897749
scaffold_21,412233,468676,438305,25000,0.001099,0.001119,0.009459,0.798542
scaffold_21,468677,507831,491077,25000,0.001292,0.001272,0.010762,0.795544
scaffold_21,507832,537216,523307,25000,0.000932,0.000978,0.016471,0.895262
scaffold_21,537217,565427,551269,25000,0.001074,0.000809,0.013631,0.874316
scaffold_21,565428,592388,579083,25000,0.001282,0.001121,0.01709,0.874332
scaffold_21,592389,637640,612527,25000,0.000664,0.00071,0.011731,0.892452
scaffold_21,637641,670044,652392,25000,0.000813,0.000759,0.004172,0.693927
scaffold_21,670045,697264,683368,25000,0.001159,0.001261,0.019902,0.890491
scaffold_21,697265,726084,711972,25000,0.001758,0.001784,0.014878,0.795751
scaffold_21,726085,758026,743924,25000,0.000836,0.0008,0.016202,0.907719
scaffold_21,758027,786739,771600,25000,0.000623,0.000562,0.01831,0.940264
scaffold_21,786740,820132,803408,25000,0.00089,0.000946,0.008484,0.81144
scaffold_21,820133,847309,833703,25000,0.001286,0.0014,0.010877,0.78754
scaffold_21,847310,887872,870633,25000,0.001113,0.000989,0.009417,0.8073
scaffold_21,887873,927172,909244,25000,0.001231,0.00089,0.008802,0.79348
scaffold_21,927173,957496,941807,25000,0.001049,0.000956,0.018009,0.899264
scaffold_21,957497,984674,970509,25000,0.001272,0.001106,0.017839,0.880515
scaffold_21,984675,1017673,1003553,25000,0.001063,0.001133,0.011081,0.827196
scaffold_21,1017674,1055600,1035281,25000,0.000637,0.000801,0.005906,0.791562
scaffold_21,1055601,1091708,1073383,25000,0.001017,0.000957,0.019705,0.908935
scaffold_21,1091709,1127407,1107520,25000,0.001412,0.001241,0.016881,0.860566
scaffold_21,1127408,1153233,1140503,25000,0.000696,0.000648,0.010052,0.880159
scaffold_21,1153234,1182856,1168650,25000,0.000802,0.000668,0.02011,0.932764
scaffold_21,1182857,1214265,1196801,25000,0.000832,0.001058,0.018647,0.90625
scaffold_21,1214266,1240193,1227252,25000,0.000955,0.000905,0.016775,0.899673
scaffold_21,1240194,1288243,1262761,25000,0.00106,0.001314,0.008581,0.769927
scaffold_21,1288244,1314503,1301503,25000,0.001218,0.00111,0.016459,0.873661
scaffold_21,1314504,1349158,1329985,25000,0.001293,0.001159,0.013334,0.838635
scaffold_21,1349159,1396385,1377861,25000,0.001393,0.001357,0.019256,0.872511
scaffold_21,1396386,1442863,1417994,25000,0.000457,0.000475,0.010787,0.918038
scaffold_22,2674,27837,15321,25000,0.000439,0.000462,0.002521,0.707264
scaffold_22,27838,61401,44672,25000,0.000154,0.000154,0.000139,-0.055549
scaffold_22,61402,86451,73944,25000,0.000489,0.000472,0.00044,-0.045866
scaffold_22,86452,111527,98981,25000,0.000912,0.000921,0.000825,-0.055551
scaffold_22,111528,147381,127996,25000,0.000669,0.000654,0.00062,-0.033638
scaffold_22,147382,172423,159907,25000,0.000659,0.000536,0.000538,-0.055554
scaffold_22,172424,197448,184937,25000,0.000743,0.000725,0.000684,-0.036705
scaffold_22,197449,222535,210010,25000,0.000284,0.000269,0.00025,-0.053941
scaffold_22,222536,247555,235045,25000,0.00049,0.000485,0.000439,-0.055556
scaffold_22,247556,272586,260069,25000,0.000667,0.000618,0.000578,-0.055553
scaffold_22,272587,297625,285107,25000,0.000819,0.000837,0.000745,-0.055556
scaffold_22,297626,322740,310176,25000,0.001473,0.001473,0.001326,-0.055555
scaffold_22,322741,347845,335287,25000,0.001262,0.001262,0.001136,-0.055523
scaffold_22,347846,374743,360767,25000,0.000927,0.000949,0.000845,-0.054894
scaffold_22,374744,409146,394674,25000,0.000612,0.000612,0.00055,-0.055556
scaffold_22,409147,434178,421657,25000,0.000774,0.000774,0.000696,-0.055556
scaffold_22,434179,460465,447472,25000,0.000645,0.000633,0.000574,-0.056828
scaffold_22,460466,485530,472997,25000,0.000934,0.000952,0.000848,-0.055555
scaffold_22,485531,510615,498062,25000,0.000801,0.000801,0.000721,-0.055554
scaffold_22,510616,535771,523196,25000,0.001151,0.001159,0.001039,-0.055738
scaffold_22,535772,560876,548333,25000,0.001676,0.001677,0.001509,-0.055534
scaffold_22,560877,585912,573398,25000,0.000885,0.000886,0.000797,-0.055554
scaffold_22,585913,618326,603401,25000,0.000686,0.000644,0.000643,-0.017597
scaffold_22,618327,643461,630901,25000,0.001436,0.001365,0.001301,-0.038899
scaffold_22,643462,669173,656302,25000,0.000793,0.000793,0.000714,-0.05555
scaffold_22,669174,694262,681716,25000,0.001261,0.001261,0.001135,-0.055554
scaffold_22,694263,719369,706810,25000,0.001426,0.001418,0.00128,-0.055545
scaffold_22,719370,744560,731977,25000,0.001403,0.001403,0.001263,-0.055527
scaffold_22,744561,769709,757127,25000,0.001358,0.00139,0.001302,-0.028315
scaffold_22,769710,794755,782238,25000,0.001215,0.001215,0.001093,-0.055556
scaffold_22,794756,819813,807292,25000,0.000875,0.000875,0.000787,-0.055556
scaffold_22,819814,844876,832340,25000,0.000529,0.000529,0.000477,-0.055543
scaffold_22,844877,869913,857398,25000,0.000846,0.000744,0.000756,-0.027031
scaffold_22,869914,894951,882438,25000,0.000601,0.000601,0.00054,-0.055556
scaffold_22,894952,920052,907505,25000,0.001301,0.001308,0.001174,-0.055716
scaffold_22,920053,945120,932578,25000,0.000845,0.000845,0.00076,-0.055555
scaffold_22,945121,970406,957710,25000,0.001547,0.001548,0.001393,-0.055526
scaffold_22,970407,995510,982979,25000,0.001239,0.001224,0.001108,-0.055909
scaffold_22,995511,1020546,1008031,25000,0.001843,0.001816,0.001712,-0.034935
scaffold_22,1020547,1050751,1034031,25000,0.000845,0.000901,0.008169,0.814814
scaffold_22,1050752,1076055,1063429,25000,0.000723,0.000724,0.000651,-0.055516
scaffold_22,1076056,1101082,1088570,25000,0.000467,0.000467,0.00042,-0.055556
scaffold_22,1101083,1126136,1113597,25000,0.000711,0.000697,0.000633,-0.056112
scaffold_22,1126137,1151229,1138676,25000,0.001815,0.001357,0.001463,-0.042386
scaffold_22,1151230,1176354,1163805,25000,0.000862,0.000862,0.000776,-0.055535
scaffold_22,1176355,1201435,1188884,25000,0.00155,0.001556,0.001397,-0.055743
scaffold_22,1201436,1226531,1213998,25000,0.001195,0.001195,0.001075,-0.055551
scaffold_22,1226532,1251580,1239055,25000,0.001107,0.001107,0.000997,-0.055556
scaffold_22,1251581,1276637,1264106,25000,0.001364,0.00148,0.001331,-0.034841
scaffold_22,1276638,1301653,1289145,25000,0.000556,0.000512,0.000481,-0.055556
scaffold_22,1301654,1326803,1314207,25000,0.001045,0.001041,0.000939,-0.055472
scaffold_22,1326804,1352132,1339429,25000,0.001267,0.001266,0.00114,-0.055513
scaffold_22,1352133,1371904,1362024,19627,0.00222,0.002175,0.002107,-0.022182
scaffold_23,23033,51588,37612,25000,0.000825,0.000943,0.009796,0.841381
scaffold_23,51589,77148,64309,25000,0.001081,0.001155,0.01585,0.873989
scaffold_23,77149,103496,90345,25000,0.000362,0.000366,0.016532,0.958694
scaffold_23,103497,135423,118815,25000,0.00127,0.001268,0.017289,0.869179
scaffold_23,135424,171264,154248,25000,0.000698,0.000714,0.009033,0.861203
scaffold_23,171265,196831,184118,25000,0.001039,0.001285,0.010889,0.814971
scaffold_23,196832,224214,210465,25000,0.000982,0.000959,0.009318,0.819013
scaffold_23,224215,250150,237430,25000,0.00071,0.000705,0.011678,0.890825
scaffold_23,250151,276931,263610,25000,0.000816,0.000853,0.015472,0.902258
scaffold_23,276932,312622,293915,25000,0.000703,0.000722,0.015378,0.915513
scaffold_23,312623,339881,326141,25000,0.001226,0.001102,0.015825,0.86894
scaffold_23,339882,378321,356907,25000,0.000968,0.000964,0.014001,0.874401
scaffold_23,378322,404125,391215,25000,0.000559,0.000701,0.01146,0.900491
scaffold_23,404126,429980,417083,25000,0.000823,0.000876,0.013856,0.889614
scaffold_23,429981,461860,444353,25000,0.002638,0.002609,0.011182,0.631976
scaffold_23,461861,499616,480051,25000,0.00118,0.001125,0.003756,0.543042
scaffold_23,499617,527028,512694,25000,0.000662,0.000621,0.011875,0.902125
scaffold_23,527029,554104,540672,25000,0.000832,0.000981,0.01673,0.900115
scaffold_23,554105,579596,566796,25000,0.001242,0.001246,0.01991,0.887602
scaffold_23,579597,605356,592462,25000,0.001125,0.001125,0.015795,0.872815
scaffold_23,605357,632404,618708,25000,0.000851,0.000793,0.012338,0.878467
scaffold_23,632405,664199,646908,25000,0.000859,0.000838,0.01734,0.909319
scaffold_23,664200,694792,679004,25000,0.001276,0.001108,0.004434,0.588796
scaffold_23,694793,733263,712860,25000,0.001039,0.001367,0.010895,0.80614
scaffold_23,733264,779935,750106,25000,0.000831,0.000875,0.008196,0.816345
scaffold_23,779936,814613,799348,25000,0.00079,0.000818,0.011873,0.878737
scaffold_23,814614,849282,832325,25000,0.000614,0.000588,0.017438,0.936465
scaffold_23,849283,882739,866001,25000,0.001109,0.00092,0.013992,0.87072
scaffold_23,882740,913458,897468,25000,0.001147,0.001072,0.020838,0.903448
scaffold_23,913459,940252,927053,25000,0.001763,0.001711,0.015672,0.808514
scaffold_23,940253,974631,959266,25000,0.000575,0.000665,0.010134,0.889066
scaffold_23,974632,1011798,989735,25000,0.001482,0.001458,0.018409,0.85845
scaffold_23,1011799,1042653,1028807,25000,0.001082,0.000869,0.019223,0.907764
scaffold_23,1042654,1068607,1055475,25000,0.001024,0.000823,0.011035,0.852111
scaffold_23,1068608,1102386,1086306,25000,0.00066,0.000603,0.008562,0.86857
scaffold_23,1102387,1131275,1115611,25000,0.00088,0.000923,0.006001,0.748472
scaffold_23,1131276,1180012,1153097,25000,0.000447,0.000533,0.003745,0.770362
scaffold_23,1180013,1209493,1194073,25000,0.000779,0.000876,0.022361,0.931953
scaffold_23,1209494,1248294,1230633,25000,0.000897,0.000799,0.01884,0.9178
scaffold_23,1248295,1284490,1267595,25000,0.000852,0.000807,0.012098,0.877299
scaffold_23,1284491,1333660,1301927,25000,0.000965,0.000893,0.021747,0.921839
scaffold_23,1333662,1357106,1343941,12194,0.00087,0.000892,0.002287,0.456473
scaffold_24,3772,46919,26751,25000,0.001161,0.001236,0.002767,0.404921
scaffold_24,46921,72538,59718,25000,0.000942,0.000976,0.013689,0.874762
scaffold_24,72539,98781,85592,25000,0.001778,0.001798,0.015289,0.798941
scaffold_24,98782,124709,111809,25000,0.000817,0.000784,0.005398,0.751372
scaffold_24,124710,150273,137387,25000,0.00099,0.001012,0.010344,0.83003
scaffold_24,150274,175668,162905,25000,0.000762,0.000732,0.013796,0.901944
scaffold_24,175669,200950,188303,25000,0.000853,0.000952,0.0084,0.813826
scaffold_24,200951,226318,213625,25000,0.001026,0.001033,0.012277,0.851007
scaffold_24,226319,251976,239054,25000,0.000725,0.000668,0.011315,0.888573
scaffold_24,251977,278799,265567,25000,0.000628,0.000719,0.00725,0.837138
scaffold_24,278800,320090,295020,25000,0.001508,0.001467,0.007548,0.677708
scaffold_24,320091,349507,333454,25000,0.000932,0.000742,0.007354,0.810345
scaffold_24,349508,375179,362358,25000,0.000864,0.000925,0.011718,0.864308
scaffold_24,375180,401957,388507,25000,0.001129,0.001068,0.014848,0.868189
scaffold_24,401958,428005,415119,25000,0.001287,0.001263,0.011839,0.81046
scaffold_24,428006,455442,441584,25000,0.000904,0.00088,0.015998,0.899125
scaffold_24,455443,481480,468452,25000,0.001818,0.001808,0.012939,0.763585
scaffold_24,481481,507445,494617,25000,0.001241,0.001167,0.017166,0.872483
scaffold_24,507446,536801,522800,25000,0.000915,0.000838,0.012552,0.875201
scaffold_24,536802,568623,553926,25000,0.001183,0.001126,0.0127,0.840353
scaffold_24,568624,583552,576095,14488,0.002068,0.002108,0.011334,0.69978
scaffold_25,4605,49347,29751,25000,0.000979,0.000915,0.009549,0.825943
scaffold_25,49348,98110,78794,25000,0.001783,0.001833,0.015785,0.801703
scaffold_25,98111,125229,111422,25000,0.000869,0.000805,0.021559,0.928703
scaffold_25,125230,157273,142191,25000,0.001233,0.001246,0.014196,0.8462
scaffold_25,157274,183902,170587,25000,0.00108,0.000988,0.002961,0.495126
scaffold_25,183903,216801,197751,25000,0.002089,0.002142,0.018563,0.802529
scaffold_25,216802,253299,236736,25000,0.001288,0.001165,0.01536,0.860894
scaffold_25,253300,279150,266162,25000,0.000815,0.000836,0.007662,0.813338
scaffold_25,279151,305666,292573,25000,0.001418,0.001379,0.013858,0.824269
scaffold_25,305667,331586,318406,25000,0.001206,0.00113,0.010756,0.812004
scaffold_25,331587,361668,348313,25000,0.000771,0.000959,0.013555,0.885374
scaffold_25,361669,395425,377597,25000,0.001736,0.002003,0.010115,0.698904
scaffold_25,395426,426683,411796,25000,0.00092,0.000908,0.007597,0.793665
scaffold_25,426684,450992,438742,23603,0.000775,0.000888,0.016064,0.906034
scaffold_27,1078,26998,14104,25000,0.001612,0.001268,0.022967,0.887216
scaffold_27,26999,53253,40360,25000,0.001669,0.001608,0.012657,0.779701
scaffold_27,53254,83216,70291,25000,0.000982,0.001017,0.002273,0.401373
scaffold_27,83217,118485,100478,25000,0.000426,0.000449,0.001081,0.436447
scaffold_28,1602,50669,25291,25000,0.001292,0.001553,0.01169,0.791634
